CKV_K8S_22	/rag/keyword-service/deployment.yaml	Deployment.synesis-rag.keyword-service
CKV_K8S_22	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_22	/rag/preprocess-service/deployment.yaml	Deployment.synesis-rag.preprocess-service
CKV_K8S_22	/rag/redis/deployment.yaml	Deployment.synesis-rag.synesis-redis
CKV_K8S_22	/rag/spam-service/deployment.yaml	Deployment.synesis-rag.spam-service
CKV_K8S_22	/search/deployment.yaml	Deployment.synesis-search.searxng
CKV_K8S_22	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
CKV_K8S_22	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_22	/vision-worker/deployment.yaml	Deployment.synesis-yarn.synesis-vision-worker
CKV_K8S_22	/webui/deployment.yaml	Deployment.synesis-webui.open-webui
CKV_K8S_22	/yarn-ts/deployment.yaml	Deployment.default.synesis-yarn
CKV_K8S_23	/admin-mcp-ts/deployment.yaml	Deployment.synesis-admin.synesis-admin-mcp-ts
CKV_K8S_23	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_23	/quality-runner/cronjob.yaml	CronJob.default.synesis-quality-runner
CKV_K8S_23	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_23	/rag/redis/deployment.yaml	Deployment.synesis-rag.synesis-redis
CKV_K8S_23	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
CKV_K8S_23	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_28	/admin-mcp-ts/deployment.yaml	Deployment.synesis-admin.synesis-admin-mcp-ts
CKV_K8S_28	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_28	/quality-runner/cronjob.yaml	CronJob.default.synesis-quality-runner
CKV_K8S_28	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_28	/rag/redis/deployment.yaml	Deployment.synesis-rag.synesis-redis
CKV_K8S_28	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
CKV_K8S_28	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_29	/admin-mcp-ts/deployment.yaml	Deployment.synesis-admin.synesis-admin-mcp-ts
CKV_K8S_29	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_29	/edge/cloudflared/deployment.yaml	Deployment.default.cloudflared
CKV_K8S_29	/planner-ts/deployment.yaml	Deployment.synesis-planner.synesis-planner-ts
CKV_K8S_29	/quality-runner/cronjob.yaml	CronJob.default.synesis-quality-runner
CKV_K8S_29	/rag/bge-reranker/deployment.yaml	Deployment.synesis-rag.bge-reranker
CKV_K8S_29	/rag/indexer/cronjob-queue.yaml	CronJob.synesis-rag.synesis-indexer-queue
CKV_K8S_29	/rag/indexer/cronjob-staged-enrich.yaml	CronJob.synesis-rag.synesis-indexer-staged-enrich
CKV_K8S_29	/rag/indexer/cronjob-staged-fetch.yaml	CronJob.synesis-rag.synesis-indexer-staged-fetch
CKV_K8S_29	/rag/indexer/cronjob-staged-normalize.yaml	CronJob.synesis-rag.synesis-indexer-staged-normalize
CKV_K8S_29	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_29	/rag/redis/deployment.yaml	Deployment.synesis-rag.synesis-redis
CKV_K8S_29	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
CKV_K8S_29	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_29	/yarn-ts/deployment.yaml	Deployment.default.synesis-yarn
CKV_K8S_30	/admin-mcp-ts/deployment.yaml	Deployment.synesis-admin.synesis-admin-mcp-ts
CKV_K8S_30	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_30	/quality-runner/cronjob.yaml	CronJob.default.synesis-quality-runner
CKV_K8S_30	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_30	/rag/redis/deployment.yaml	Deployment.synesis-rag.synesis-redis
CKV_K8S_30	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
CKV_K8S_30	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_31	/admin-mcp-ts/deployment.yaml	Deployment.synesis-admin.synesis-admin-mcp-ts
CKV_K8S_31	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_31	/edge/cloudflared/deployment.yaml	Deployment.default.cloudflared
CKV_K8S_31	/quality-runner/cronjob.yaml	CronJob.default.synesis-quality-runner
CKV_K8S_31	/rag/indexer/cronjob-queue.yaml	CronJob.synesis-rag.synesis-indexer-queue
CKV_K8S_31	/rag/indexer/cronjob-staged-enrich.yaml	CronJob.synesis-rag.synesis-indexer-staged-enrich
CKV_K8S_31	/rag/indexer/cronjob-staged-fetch.yaml	CronJob.synesis-rag.synesis-indexer-staged-fetch
CKV_K8S_31	/rag/indexer/cronjob-staged-normalize.yaml	CronJob.synesis-rag.synesis-indexer-staged-normalize
CKV_K8S_31	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_31	/rag/redis/deployment.yaml	Deployment.synesis-rag.synesis-redis
CKV_K8S_31	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
CKV_K8S_31	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_35	/admin-mcp-ts/deployment.yaml	Deployment.synesis-admin.synesis-admin-mcp-ts
CKV_K8S_35	/admin/deployment.yaml	Deployment.default.synesis-admin
CKV_K8S_35	/edge/cloudflared/deployment.yaml	Deployment.default.cloudflared
CKV_K8S_35	/planner-ts/deployment.yaml	Deployment.synesis-planner.synesis-planner-ts
CKV_K8S_35	/quality-runner/cronjob.yaml	CronJob.default.synesis-quality-runner
CKV_K8S_35	/rag/embedder/deployment.yaml	Deployment.synesis-rag.embedder
CKV_K8S_35	/rag/indexer/cronjob-queue.yaml	CronJob.synesis-rag.synesis-indexer-queue
CKV_K8S_35	/rag/indexer/cronjob-staged-enrich.yaml	CronJob.synesis-rag.synesis-indexer-staged-enrich
CKV_K8S_35	/rag/indexer/cronjob-staged-fetch.yaml	CronJob.synesis-rag.synesis-indexer-staged-fetch
CKV_K8S_35	/rag/indexer/cronjob-staged-normalize.yaml	CronJob.synesis-rag.synesis-indexer-staged-normalize
CKV_K8S_35	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_35	/rag/spam-service/deployment.yaml	Deployment.synesis-rag.spam-service
CKV_K8S_35	/sandbox/warm-pool-deployment.yaml	Deployment.synesis-sandbox.synesis-warm-pool
CKV_K8S_35	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
CKV_K8S_35	/validation-ring/replay-job.yaml	Job.synesis-validation.app.kubernetes.io/part-of-synesis.synesis-component-validation-runner
CKV_K8S_35	/vision-worker/deployment.yaml	Deployment.synesis-yarn.synesis-vision-worker
CKV_K8S_35	/webui/deployment.yaml	Deployment.synesis-webui.open-webui
CKV_K8S_35	/yarn-ts/deployment.yaml	Deployment.default.synesis-yarn
CKV_K8S_37	/admin-mcp-ts/deployment.yaml	Deployment.synesis-admin.synesis-admin-mcp-ts
CKV_K8S_37	/ast-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-ast-mcp
CKV_K8S_37	/quality-runner/cronjob.yaml	CronJob.default.synesis-quality-runner
CKV_K8S_37	/rag/nornicdb.yaml	Deployment.default.synesis-nornicdb
CKV_K8S_37	/rag/redis/deployment.yaml	Deployment.synesis-rag.synesis-redis
CKV_K8S_37	/synesis-mcp/deployment.yaml	Deployment.synesis-yarn.synesis-mcp
